arg-id,x,y,probability,cluster-id
A185001345000001108_0,9.899288,6.0755773,1.0,6
A185001345000001108_1,9.271514,3.8590412,0.9272014406947555,0
A185001345000001109_0,9.944371,5.0959725,0.7905500697740874,6
A185001345000001109_1,8.312317,4.626982,1.0,0
A185001345000001109_2,8.544346,4.9713173,0.7652293001119044,0
A185001345000001109_3,8.724439,0.41626295,0.6466354434680804,2
A185001345000001110_0,11.21004,3.8662171,1.0,4
A185001345000001110_1,9.978478,5.8835163,0.0,6
A185001345000001111_0,13.126142,3.6995113,1.0,4
A185001345000001111_1,10.046984,-0.10996028,0.6266133816382936,2
A185001345000001112_0,12.559409,4.562235,1.0,4
A185001345000001113_0,11.737136,2.4562879,0.39545144156284007,5
A185001345000001113_1,11.219541,4.6182866,1.0,4
A185001345000001113_2,11.101614,4.881569,1.0,6
A185001345000001114_0,8.651879,5.8655233,0.8621302512452671,6
A185001345000001114_1,10.161181,1.6585853,0.8286954859327559,2
A185001345000001115_0,12.751043,1.0776019,1.0,5
A185001345000001116_0,7.9999995,4.111589,0.6621163689509008,0
A185001345000001116_1,9.300984,1.8521239,1.0,2
A185001345000001117_0,12.523193,1.7631687,0.0,5
A185001345000001117_1,11.399375,1.3645105,0.9336718247922103,5
A185001345000001118_0,9.739248,-0.75969386,0.0,2
A185001345000001118_1,9.878449,0.15373218,1.0,2
A185001345000001119_0,11.202956,4.477402,0.9246958820993185,4
A185001345000001119_1,12.238787,1.3411238,1.0,5
A185001345000001120_0,12.795307,0.8850719,1.0,5
A185001345000001120_1,11.057633,3.2393236,0.8825234823341337,4
A185001345000001121_0,10.266536,0.6903736,0.8949529656602608,2
A185001345000001121_1,10.179069,0.81161517,0.0,2
A185001345000001122_0,10.399716,6.2765307,0.0,6
A185001345000001122_1,9.493288,5.616257,0.0,6
A185001345000001123_0,13.504567,1.9713573,1.0,5
A185001345000001124_0,8.391179,0.040680435,0.935733658929964,2
A185001345000001124_1,7.5796595,3.195288,0.0,0
A185001345000001125_0,10.881297,3.3071377,1.0,4
A185001345000001125_1,12.350392,0.90459067,0.0,5
A185001345000001126_0,6.7905703,3.7382634,0.6646202785855034,0
A185001345000001126_1,8.900435,0.51352525,1.0,2
A185001345000001127_0,5.9728594,7.2014675,1.0,0
A185001345000001127_1,9.928603,-0.0073272293,1.0,2
A185001345000001128_0,10.942853,6.4380784,0.0,6
A185001345000001128_1,9.128671,4.8781867,1.0,0
A185001345000001128_2,8.990324,4.598193,0.4632721309533533,0
A185001345000001129_0,10.226485,0.49059948,1.0,2
A185001345000001130_0,9.352119,0.6316515,1.0,2
A185001345000001130_1,11.697652,1.8100048,0.8694991600811539,5
A185001345000001131_0,8.198767,2.9573083,1.0,0
A185001345000001131_1,9.694442,1.5978647,0.0,2
A185001345000001131_2,11.9036455,-0.08817061,0.7533309059393273,5
A185001345000001131_3,9.385646,3.3628285,0.0,0
A185001345000001131_4,11.364866,1.4974896,1.0,5
A185001345000001132_0,9.076429,4.773695,0.8606809208649835,0
A185001345000001132_1,7.9845037,3.989573,1.0,0
A185001345000001132_2,8.859663,5.5502734,0.8938620644961036,6
A185001345000001132_3,8.243831,6.1490197,0.8663973958576291,6
A185001345000001132_4,9.102396,6.3982363,0.0,6
A185001345000001133_0,11.0511265,4.528789,0.0,4
A185001345000001133_1,10.860415,4.755399,0.0,6
A185001345000001134_0,8.948339,4.768188,1.0,0
A185001345000001134_1,8.782991,5.0496182,1.0,0
A185001345000001134_2,7.883149,4.995275,0.8964449460549588,0
A185001345000001134_3,7.740189,4.960345,1.0,0
A185001345000001134_4,10.501436,6.8183064,1.0,6
A185001345000001134_5,7.823786,5.069527,0.0,0
A185001345000001134_6,9.066459,4.2935348,0.8059385097204181,0
A185001345000001134_7,8.764076,2.0339057,0.8559533506465741,2
A185001345000001134_8,12.367048,2.2842782,0.8549262721495909,5
A185001345000001135_0,10.995945,6.646079,0.0,6
A185001345000001135_1,7.5473313,2.8084078,0.7436576295437739,0
A185001345000001135_2,8.640376,0.498324,0.0,2
A185001345000001135_3,12.4148445,5.918866,0.0,3
A185001345000001135_4,7.43035,2.9735236,0.8890827286309169,0
A185001345000001136_0,9.001529,0.38761067,0.0,2
A185001345000001136_1,5.7019434,6.6656404,0.0,0
A185001345000001137_0,13.032741,4.5311317,0.6111970182380716,4
A185001345000001137_1,9.670663,4.45831,0.6114267352641368,6
A185001345000001138_0,10.718483,1.2136191,0.0,5
A185001345000001138_1,10.660087,1.1095245,1.0,5
A185001345000001138_2,9.731606,0.72910744,0.0,2
A185001345000001139_0,9.059018,4.163657,0.0,0
A185001345000001139_1,7.16379,3.9685268,0.0,0
A185001345000001140_0,13.229168,1.6212996,1.0,5
A185001345000001140_1,9.530937,3.5534797,0.7518887713733757,0
A185001345000001141_0,9.89159,6.9251275,1.0,6
A185001345000001141_1,7.4208164,3.7348313,1.0,0
A185001345000001141_2,9.774442,3.1467648,0.893383849195234,0
A185001345000001141_3,12.627713,3.7203221,0.9031910024696459,4
A185001345000001141_4,9.550726,6.733179,0.0,6
A185001345000001141_5,8.390601,6.5066905,0.0,6
A185001345000001142_0,10.384275,5.4329176,0.0,6
A185001345000001142_1,11.850054,2.6011426,1.0,4
A185001345000001142_2,11.983059,5.6941996,1.0,6
A185001345000001142_3,8.56229,2.1838038,0.8659418101034895,2
A185001345000001143_0,12.689132,1.1117857,1.0,5
A185001345000001143_1,10.584316,1.0335095,0.0,5
A185001345000001144_0,11.303662,3.9045093,1.0,4
A185001345000001144_1,9.532174,-0.2704049,0.3583512414481366,2
A185001345000001144_2,10.30668,4.891649,0.9516634686551331,6
A185001345000001144_3,5.9569616,7.3371234,1.0,0
A185001345000001144_4,9.574949,-0.35775843,0.5548617846717244,2
A185001345000001144_5,5.1784315,7.1827483,1.0,0
A185001345000001144_6,5.3431053,7.620506,1.0,0
A185001345000001145_0,11.172759,3.9264467,1.0,4
A185001345000001145_1,5.77809,7.3238277,0.0,0
A185001345000001146_0,5.9511886,7.043026,0.0,0
A185001345000001146_1,5.8781424,6.974454,1.0,0
A185001345000001146_2,10.494068,4.9155636,1.0,6
A185001345000001146_3,9.2985115,5.3043303,1.0,6
A185001345000001146_4,8.989887,4.8924193,1.0,0
A185001345000001146_5,7.901094,3.826207,0.6521181632733263,0
A185001345000001146_6,7.9504642,3.8026576,0.8350023390639673,0
A185001345000001146_7,8.220408,4.0132756,0.0,0
A185001345000001146_8,7.9483576,3.961245,0.0,0
A185001345000001146_9,7.9983487,4.524153,1.0,0
A185001345000001146_10,7.85803,3.881961,1.0,0
A185001345000001146_11,9.568953,5.3140254,0.0,6
A185001345000001146_12,12.430923,3.1410992,1.0,4
A185001345000001146_13,8.489223,4.325083,0.0,0
A185001345000001146_14,8.476511,5.9762483,0.5892042410153235,6
A185001345000001147_0,13.458575,2.3532634,0.0,5
A185001345000001148_0,10.493881,5.616868,0.0,6
A185001345000001148_1,10.933377,-0.5657561,1.0,5
A185001345000001149_0,8.502375,0.19603862,0.5897923734234485,2
A185001345000001149_1,8.466883,1.4671059,1.0,2
A185001345000001149_2,10.577956,1.1753083,1.0,5
A185001345000001149_3,9.923318,1.016135,0.0,2
A185001345000001149_4,8.54549,1.4243814,1.0,2
A185001345000001150_0,9.7392645,0.8137407,1.0,2
A185001345000001150_1,14.063561,2.4115624,1.0,5
A185001345000001150_2,8.566192,2.2426827,1.0,2
A185001345000001150_3,10.010823,1.8596505,1.0,2
A185001345000001151_0,9.780902,6.668586,0.0,6
A185001345000001151_1,9.682801,3.1580925,1.0,0
A185001345000001151_2,13.263572,4.273649,1.0,4
A185001345000001152_0,10.73826,0.8997218,1.0,5
A185001345000001152_1,13.038274,2.6581774,0.0,4
A185001345000001153_0,11.51663,3.703276,0.5991826243715936,4
A185001345000001153_1,8.345713,4.536504,0.515221345810674,0
A185001345000001153_2,11.495402,1.7731642,1.0,5
A185001345000001153_3,9.987097,3.993462,0.6839033656649531,0
A185001345000001154_0,8.568182,0.20797125,1.0,2
A185001345000001154_1,9.159721,0.490827,1.0,2
A185001345000001155_0,10.42976,4.523561,0.0,6
A185001345000001155_1,11.376465,2.3965309,0.0,5
A185001345000001155_2,10.838832,0.95143294,1.0,5
A185001345000001156_0,13.374296,4.0192065,0.0,4
A185001345000001156_1,13.188858,4.3423376,0.617909775860068,4
A185001345000001157_0,9.837489,5.2899528,0.6362623516214831,6
A185001345000001157_1,9.271301,4.1224713,0.0,0
A185001345000001157_2,9.103443,5.348628,1.0,6
A185001345000001158_0,10.1839695,5.543405,1.0,6
A185001345000001158_1,10.051312,4.811921,0.0,6
A185001345000001158_2,10.09722,1.0874385,1.0,2
A185001345000001159_0,7.301172,1.7447151,1.0,2
A185001345000001160_0,7.696349,5.1707253,0.0,0
A185001345000001160_1,9.414955,5.0811553,1.0,6
A185001345000001161_0,9.799475,6.2498784,1.0,6
A185001345000001161_1,9.661011,6.408999,0.6319026522010656,6
A185001345000001162_0,13.981112,2.2784784,1.0,5
A185001345000001162_1,13.182579,2.215671,1.0,5
A185001345000001162_2,12.718636,2.5400767,1.0,5
A185001345000001162_3,13.447929,1.538287,0.0,5
A185001345000001163_0,10.377604,2.7868645,1.0,0
A185001345000001163_1,11.964729,3.8819025,1.0,4
A185001345000001163_2,8.522601,3.3009965,1.0,0
A185001345000001163_3,9.761014,5.393014,1.0,6
A185001345000001163_4,9.693249,1.1470097,0.9874995503662135,2
A185001345000001164_0,10.532908,4.4380956,0.4135717304440168,6
A185001345000001164_1,9.00941,5.0394063,0.7575357337959113,6
A185001345000001164_2,10.8588295,6.4465156,0.0,6
A185001345000001165_0,11.044733,6.761613,0.0,6
A185001345000001165_1,8.831365,1.0829988,1.0,2
A185001345000001166_0,11.057791,6.4866014,1.0,6
A185001345000001166_1,9.94591,2.5886564,1.0,0
A185001345000001167_0,7.2180095,3.5686212,1.0,0
A185001345000001167_1,10.78501,4.5674253,1.0,6
A185001345000001167_2,7.0708585,3.6222103,1.0,0
A185001345000001167_3,8.291888,0.6283138,1.0,2
A185001345000001168_0,13.769653,2.127922,1.0,5
A185001345000001168_1,8.531783,1.4662299,1.0,2
A185001345000001169_0,6.796447,6.933917,0.0,0
A185001345000001169_1,8.833563,4.6506143,0.56098033595014,0
A185001345000001169_2,7.597622,5.5491676,1.0,0
A185001345000001169_3,5.891006,7.0371013,1.0,0
A185001345000001169_4,10.183456,4.2661104,0.8540781764658486,6
A185001345000001169_5,5.818391,7.285143,0.0,0
A185001345000001169_6,7.8419766,1.7420171,0.7908189368192666,2
A185001345000001170_0,9.5682125,4.623223,0.6191240927764818,6
A185001345000001170_1,10.394927,2.1210227,1.0,2
A185001345000001170_2,8.572925,1.102414,0.0,2
A185001345000001170_3,8.940076,1.9669421,1.0,2
A185001345000001170_4,8.73721,1.611084,0.0,2
A185001345000001171_0,9.902084,7.046118,0.0,6
A185001345000001171_1,8.570663,6.515844,1.0,6
A185001345000001172_0,5.6804953,6.7554483,0.0,0
A185001345000001173_0,13.9390545,2.4477222,0.0,5
A185001345000001173_1,9.005026,1.2062432,1.0,2
A185001345000001173_2,8.844256,1.1744744,1.0,2
A185001345000001173_3,7.76333,2.4210627,0.0,0
A185001345000001174_0,6.0493608,7.248923,1.0,0
A185001345000001174_1,9.719739,7.0784354,1.0,6
A185001345000001175_0,11.16115,-0.83640647,1.0,5
A185001345000001175_1,10.265178,4.7140436,0.0,6
A185001345000001176_0,11.25466,4.276896,0.39469583107873485,4
A185001345000001176_1,12.356234,3.0388725,1.0,4
A185001345000001176_2,10.583858,5.6518474,0.0,6
A185001345000001176_3,11.18279,2.4416661,1.0,5
A185001345000001177_0,8.485601,0.317757,0.717114272101636,2
A185001345000001177_1,7.61393,5.5356426,1.0,0
A185001345000001177_2,9.4140005,4.163512,0.9298664816848577,0
A185001345000001177_3,10.100677,2.1988454,0.8300981596428091,2
A185001345000001178_0,9.714842,2.0959408,0.0,2
A185001345000001178_1,8.150114,2.8810472,1.0,0
A185001345000001178_2,9.521595,2.7729878,1.0,0
A185001345000001178_3,11.485533,-0.36378056,1.0,5
A185001345000001178_4,9.035849,3.7955635,1.0,0
A185001345000001179_0,10.134564,3.6554577,1.0,0
A185001345000001179_1,9.888007,1.2258104,0.0,2
A185001345000001180_0,10.21503,3.6574886,1.0,0
A185001345000001180_1,9.589966,3.6373796,1.0,0
A185001345000001180_2,5.2395725,6.5602374,0.8999800715608861,0
A185001345000001180_3,9.699159,4.60967,1.0,6
A185001345000001180_4,9.304866,4.245612,1.0,0
A185001345000001180_5,9.578008,3.966108,0.8345106424676885,0
A185001345000001180_6,7.8088284,3.060684,0.6000720305981064,0
A185001345000001180_7,7.4076815,5.2232842,0.0,0
A185001345000001181_0,8.223924,7.3624325,0.4861382321558393,1
A185001345000001182_0,7.5697646,1.6802633,0.5702429787343587,2
A185001345000001183_0,10.588848,6.4333196,0.9732917178091368,6
A185001345000001183_1,8.005456,5.0736437,0.8899358675151001,0
A185001345000001183_2,9.71821,4.5933785,0.0,6
A185001345000001183_3,10.281525,2.696819,1.0,0
A185001345000001183_4,9.392054,6.6890016,1.0,6
A185001345000001183_5,11.976097,2.929286,0.0,4
A185001345000001184_0,13.992804,2.2820158,1.0,5
A185001345000001184_1,8.90135,0.29965222,1.0,2
A185001345000001185_0,7.820258,2.266393,1.0,0
A185001345000001185_1,8.314407,7.360845,1.0,1
A185001345000001185_2,11.349967,2.2558208,0.0,5
A185001345000001186_0,10.046386,6.939161,1.0,6
A185001345000001186_1,8.351218,4.422928,0.9093561491516179,0
A185001345000001186_2,8.802948,5.0822663,1.0,0
A185001345000001186_3,8.430267,5.028854,1.0,0
A185001345000001186_4,8.9138365,6.2161756,0.9582757634504443,6
A185001345000001186_5,9.749319,0.88463265,0.0,2
A185001345000001187_0,12.421717,3.1875665,1.0,4
A185001345000001187_1,8.662498,4.293033,1.0,0
A185001345000001188_0,10.140084,5.8064995,1.0,6
A185001345000001188_1,10.33035,4.1920137,1.0,6
A185001345000001189_0,10.619358,-0.13635422,0.49830771375719335,5
A185001345000001189_1,12.068536,4.526455,0.0,4
A185001345000001190_0,11.356603,4.3248954,1.0,4
A185001345000001190_1,10.241493,1.4373008,0.0,2
A185001345000001190_2,11.2564335,1.5223285,1.0,5
A185001345000001191_0,8.985812,0.99731416,1.0,2
A185001345000001191_1,9.012018,0.913872,0.2106859658627431,2
A185001345000001192_0,10.086998,4.1283207,1.0,0
A185001345000001192_1,10.357547,3.6591544,1.0,0
A185001345000001193_0,5.134069,7.1708684,1.0,0
A185001345000001193_1,10.154192,2.213148,1.0,2
A185001345000001194_0,7.033204,3.863109,1.0,0
A185001345000001194_1,8.351075,4.2393017,0.0,0
A185001345000001195_0,5.142685,7.05706,0.9188295398575165,0
A185001345000001195_1,10.379837,1.4343413,0.0,5
A185001345000001196_0,11.086154,0.029593023,1.0,5
A185001345000001196_1,5.6469326,6.9180956,1.0,0
A185001345000001196_2,13.4722395,3.9142137,0.0,4
A185001345000001197_0,13.665599,2.3978279,1.0,5
A185001345000001197_1,11.746114,4.2895083,1.0,4
A185001345000001198_0,10.1850605,2.7729626,0.8599244477470762,0
A185001345000001198_1,10.210759,2.772329,1.0,0
A185001345000001198_2,9.952641,3.1835196,1.0,0
A185001345000001198_3,10.489345,2.516661,1.0,0
A185001345000001199_0,13.981185,2.3285682,0.0,5
A185001345000001200_0,13.620032,3.7964623,1.0,4
A185001345000001200_1,10.309723,3.939381,0.9027906931887362,4
A185001345000001200_2,9.385341,1.1762574,0.0,2
A185001345000001201_0,11.664838,1.5457011,0.7226142232367818,5
A185001345000001201_1,9.963984,-0.008201052,0.0,2
A185001345000001201_2,12.850387,1.2891611,1.0,5
A185001345000001201_3,9.828982,-0.25059092,1.0,2
A185001345000001202_0,7.7844033,3.7870758,0.0,0
A185001345000001202_1,8.051345,5.2650104,0.9571836791525329,0
A185001345000001202_2,5.3237495,6.6076884,0.6183267231721873,0
A185001345000001202_3,12.232862,3.8201897,0.0,4
A185001345000001203_0,10.414361,3.1939735,0.9221819562635012,0
A185001345000001203_1,7.884038,4.9539285,0.8248182234859505,0
A185001345000001203_2,7.669019,1.9862688,0.7304925763962417,0
A185001345000001203_3,10.357863,4.266878,1.0,6
A185001345000001203_4,8.639343,1.1267054,1.0,2
A185001345000001204_0,8.1936455,3.1587098,1.0,0
A185001345000001204_1,7.61861,2.3209279,0.0,0
A185001345000001205_0,10.593352,4.8401403,1.0,6
A185001345000001205_1,13.5779,3.764139,1.0,4
A185001345000001206_0,10.649002,4.97907,0.0,6
A185001345000001206_1,11.665071,4.7105584,1.0,4
A185001345000001208_0,11.853838,1.1927994,1.0,5
A185001345000001209_0,10.42921,4.359331,0.0,6
A185001345000001209_1,9.764125,6.8098984,0.0,6
A185001345000001209_2,5.0003295,7.717109,0.36216568383412684,0
A185001345000001209_3,5.8523564,6.9830074,0.8751513117971649,0
A185001345000001209_4,10.610419,1.7145083,0.8596519487769927,5
A185001345000001210_0,11.535465,2.5114324,0.9299922648121502,5
A185001345000001211_0,13.549538,2.1876023,1.0,5
A185001345000001211_1,9.449077,-0.1877936,0.5565849307245846,2
A185001345000001211_2,5.0908794,7.633632,0.0,0
A185001345000001211_3,5.3122845,7.669507,1.0,0
A185001345000001212_0,10.320453,5.6374865,0.0,6
A185001345000001212_1,9.42426,6.9606743,0.0,6
A185001345000001213_0,10.779302,6.2289367,1.0,6
A185001345000001213_1,7.8754387,3.4541686,0.0,0
A185001345000001214_0,10.271591,6.495887,0.0,6
A185001345000001214_1,8.578996,6.475414,1.0,6
A185001345000001214_2,8.690288,6.420929,1.0,6
A185001345000001215_0,12.901783,1.4417429,0.6702287263534094,5
A185001345000001215_1,10.544875,1.3558794,1.0,5
A185001345000001215_2,10.89009,-0.4749049,1.0,5
A185001345000001215_3,9.262214,1.8382897,0.807362566678709,2
A185001345000001216_0,11.15438,1.6000671,1.0,5
A185001345000001216_1,11.4548235,1.2220708,1.0,5
A185001345000001217_0,7.985303,3.7660425,0.8024816129107866,0
A185001345000001217_1,7.7663994,3.488537,1.0,0
A185001345000001218_0,11.537533,5.536585,0.5119972691904563,6
A185001345000001219_0,11.038804,4.962381,1.0,6
A185001345000001219_1,10.968109,4.958357,0.7181863778511232,6
A185001345000001220_0,8.955541,1.6247215,0.0,2
A185001345000001220_1,7.8318458,2.9970906,0.7083794621092857,0
A185001345000001221_0,13.638293,2.2606869,1.0,5
A185001345000001221_1,9.828537,2.0812118,1.0,2
A185001345000001222_0,9.920029,2.088714,0.9034175094308329,2
A185001345000001222_1,10.609831,0.005828453,1.0,5
A185001345000001223_0,9.528125,3.8135767,1.0,0
A185001345000001223_1,10.160204,2.1435575,0.9954975428629846,2
A185001345000001224_0,10.39531,1.305227,0.0,5
A185001345000001225_0,8.340642,5.4398584,1.0,0
A185001345000001225_1,7.5585136,1.3655463,1.0,2
A185001345000001225_2,11.296553,1.611551,1.0,5
A185001345000001226_0,11.246281,4.7099714,1.0,4
A185001345000001226_1,9.3236685,3.5444288,1.0,0
A185001345000001227_0,10.557033,3.5330098,1.0,4
A185001345000001227_1,10.147686,5.867953,1.0,6
A185001345000001227_2,10.797635,2.0227673,1.0,5
A185001345000001228_0,9.668641,5.6270504,1.0,6
A185001345000001228_1,9.102261,5.3243027,0.8527673934230111,6
A185001345000001228_2,8.364817,5.580673,0.6855914638108488,0
A185001345000001228_3,7.612933,2.5769768,0.0,0
A185001345000001228_4,8.531144,1.0052755,0.0,2
A185001345000001229_0,5.08819,7.3027782,0.0,0
A185001345000001229_1,5.076628,7.3581004,0.0,0
A185001345000001230_0,11.3318405,3.8844306,1.0,4
A185001345000001230_1,13.641343,4.04381,0.0,4
A185001345000001231_0,7.680305,4.2589526,1.0,0
A185001345000001231_1,9.887987,1.0300903,0.0,2
A185001345000001232_0,8.303645,5.6940784,0.9496891181991498,0
A185001345000001232_1,11.127834,2.3559113,0.7301445441784307,5
A185001345000001233_0,9.128782,4.050376,0.21212203125934742,0
A185001345000001233_1,9.20645,5.4254413,0.0,6
A185001345000001234_0,13.170912,4.377622,0.8044224498306394,4
A185001345000001234_1,10.958372,2.2567494,1.0,5
A185001345000001235_0,10.488517,6.472933,1.0,6
A185001345000001235_1,7.7023206,3.688198,1.0,0
A185001345000001235_2,7.039397,4.014905,1.0,0
A185001345000001236_0,10.487478,1.6283704,0.0,5
A185001345000001236_1,9.406482,4.627709,1.0,0
A185001345000001236_2,8.635128,4.333599,1.0,0
A185001345000001237_0,9.800626,5.0279055,0.0,6
A185001345000001237_1,10.369947,3.925535,1.0,4
A185001345000001238_0,9.739167,4.5209355,1.0,6
A185001345000001238_1,8.607739,0.4018342,0.0,2
A185001345000001239_0,9.014223,3.6755688,0.0,0
A185001345000001240_0,9.386452,4.8803043,1.0,6
A185001345000001240_1,12.121246,0.7757912,1.0,5
A185001345000001240_2,9.398264,4.698294,0.0,0
A185001345000001240_3,11.985572,3.118713,0.0,4
A185001345000001240_4,8.002368,2.3092792,0.0,0
A185001345000001240_5,7.9110484,1.1862358,0.8661652664448066,2
A185001345000001241_0,9.954158,6.6508703,0.0,6
A185001345000001241_1,8.959317,5.1488934,0.0,6
A185001345000001241_2,5.57518,7.516804,1.0,0
A185001345000001242_0,8.075394,3.6255844,1.0,0
A185001345000001242_1,11.3552065,-0.035488013,1.0,5
A185001345000001242_2,9.70893,1.6557825,0.0,2
A185001345000001243_0,9.609777,0.95724034,1.0,2
A185001345000001243_1,10.674153,1.0714864,0.6916113986303921,5
A185001345000001243_2,8.215764,5.239458,1.0,0
A185001345000001243_3,9.407779,1.4827406,1.0,2
A185001345000001244_0,9.065911,5.640383,0.926359223059961,6
A185001345000001244_1,8.352693,4.5726886,0.9141311950595956,0
A185001345000001244_2,8.087766,5.645564,1.0,0
A185001345000001244_3,8.063173,5.6787515,1.0,0
A185001345000001244_4,9.720466,1.1642047,1.0,2
A185001345000001245_0,11.460477,0.69859594,1.0,5
A185001345000001245_1,10.797991,4.0098133,1.0,4
A185001345000001246_0,9.639244,4.8887286,1.0,6
A185001345000001246_1,9.509148,5.2802486,1.0,6
A185001345000001246_2,11.083225,2.4318929,0.0,5
A185001345000001246_3,10.16149,5.848522,1.0,6
A185001345000001246_4,11.909527,2.6354263,1.0,4
A185001345000001247_0,13.668432,2.209555,1.0,5
A185001345000001247_1,7.442501,3.8110588,1.0,0
A185001345000001247_2,9.989688,0.7898273,0.0,2
A185001345000001248_0,11.435631,4.4089923,0.4497823033288653,4
A185001345000001248_1,9.951226,4.746736,0.0,6
A185001345000001248_2,8.005046,6.1557384,1.0,6
A185001345000001248_3,5.7374034,6.4720845,0.0,0
A185001345000001249_0,8.0318365,5.6768003,1.0,0
A185001345000001249_1,8.487531,5.6704984,1.0,6
A185001345000001249_2,8.005147,5.7457533,0.7647416583578548,0
A185001345000001249_3,9.600101,5.0270877,1.0,6
A185001345000001249_4,7.7328043,3.8607378,0.0,0
A185001345000001249_5,10.044148,1.9774038,1.0,2
A185001345000001250_0,6.9771247,4.2450094,1.0,0
A185001345000001250_1,9.236748,0.8067517,1.0,2
A185001345000001251_0,8.784274,4.7149754,1.0,0
A185001345000001251_1,10.964981,-0.5592404,1.0,5
A185001345000001251_2,13.257491,4.2603436,1.0,4
A185001345000001252_0,11.03198,4.9153585,1.0,6
A185001345000001252_1,7.5158715,2.3280005,1.0,0
A185001345000001253_0,8.982448,3.0048962,0.7355293933132891,0
A185001345000001253_1,9.486116,4.8907623,1.0,6
A185001345000001253_2,9.353796,6.535288,1.0,6
A185001345000001253_3,9.166011,4.18314,1.0,0
A185001345000001253_4,9.985782,2.624579,1.0,0
A185001345000001253_5,10.391035,4.2041545,1.0,6
A185001345000001253_6,10.287902,1.0275474,1.0,5
A185001345000001254_0,7.6857963,3.5828495,1.0,0
A185001345000001255_0,11.304475,4.7000484,0.9371937820213442,4
A185001345000001255_1,13.68414,2.0560684,1.0,5
A185001345000001255_2,9.788932,1.2137573,1.0,2
A185001345000001255_3,11.64723,3.1811435,0.592542106724999,4
A185001345000001255_4,13.902681,2.1256793,1.0,5
A185001345000001255_5,10.210619,1.7588902,0.0,2
A185001345000001255_6,9.823584,6.062677,0.822140833302777,6
A185001345000001255_7,9.815502,2.6486597,0.8052985547674854,0
A185001345000001255_8,10.231565,1.6402037,1.0,2
A185001345000001255_9,9.122762,6.9352956,0.7319299496717381,6
A185001345000001255_10,9.751195,5.071717,1.0,6
A185001345000001255_11,10.702536,4.7314777,1.0,6
A185001345000001255_12,10.94738,4.4541783,0.0,4
A185001345000001255_13,8.656103,4.9196877,0.8326128764563379,0
A185001345000001255_14,8.241038,5.4016767,1.0,0
A185001345000001255_15,10.771845,1.6280438,1.0,5
A185001345000001255_16,9.347023,2.961987,1.0,0
A185001345000001255_17,8.285801,5.5342717,0.0,0
A185001345000001255_18,9.771349,2.5789416,0.8836406833670803,0
A185001345000001255_19,7.883028,1.6149292,0.9720431574273333,2
A185001345000001256_0,8.569705,3.4755414,0.0,0
A185001345000001256_1,9.49426,6.5719233,1.0,6
A185001345000001256_2,9.374632,4.4198384,1.0,0
A185001345000001256_3,8.522296,0.52595353,0.9896542359156174,2
A185001345000001257_0,8.494883,1.8489867,1.0,2
A185001345000001257_1,8.52858,1.8934025,0.0,2
A185001345000001257_2,10.205137,1.3340548,0.7620886563550698,2
A185001345000001258_0,10.662417,6.265585,1.0,6
A185001345000001258_1,5.967118,7.229565,0.0,0
A185001345000001259_0,9.609319,6.2646685,1.0,6
A185001345000001259_1,5.713332,7.0874124,0.0,0
A185001345000001259_2,5.588963,7.0148926,0.8013628808925121,0
A185001345000001259_3,8.383032,0.25381368,0.0,2
A185001345000001259_4,12.534691,3.7817307,0.5379187185425506,4
A185001345000001260_0,11.344911,4.3030763,1.0,4
A185001345000001260_1,13.943331,2.3837764,0.7202556531411779,5
A185001345000001261_0,10.906586,6.76364,0.0,6
A185001345000001261_1,8.337338,4.1615458,1.0,0
A185001345000001261_2,8.364005,3.0667794,0.0,0
A185001345000001261_3,8.174252,3.1762214,1.0,0
A185001345000001261_4,8.766,2.294657,0.5943557906428873,2
A185001345000001262_0,9.705809,5.653387,1.0,6
A185001345000001262_1,10.563678,5.897891,1.0,6
A185001345000001263_0,7.7207603,5.305541,1.0,0
A185001345000001263_1,9.43782,5.598175,1.0,6
A185001345000001263_2,8.361531,4.094708,1.0,0
A185001345000001263_3,7.70927,4.6121244,0.0,0
A185001345000001263_4,9.037689,6.8880005,0.6559611145927029,6
A185001345000001263_5,11.487273,2.4215915,0.9373509284104135,5
A185001345000001263_6,10.76715,6.14657,1.0,6
A185001345000001263_7,11.24918,2.663802,0.0,5
A185001345000001263_8,11.93437,2.6454725,1.0,4
A185001345000001264_0,8.998423,-0.044397708,0.0,2
A185001345000001264_1,8.138095,6.092176,1.0,6
A185001345000001265_0,10.860063,4.58293,1.0,4
A185001345000001265_1,10.607524,3.5164535,1.0,4
A185001345000001265_2,9.191006,2.9223173,0.0,0
A185001345000001266_0,13.669325,1.9048091,1.0,5
A185001345000001266_1,9.065632,0.3890284,1.0,2
A185001345000001266_2,9.623444,3.800961,0.0,0
A185001345000001266_3,8.726256,1.572195,1.0,2
A185001345000001267_0,7.844195,3.9600215,1.0,0
A185001345000001267_1,8.765598,1.1382283,1.0,2
A185001345000001267_2,8.737812,1.0571234,0.88309972085315,2
A185001345000001268_0,10.586321,5.175922,0.0,6
A185001345000001268_1,10.288268,2.630578,1.0,0
A185001345000001269_0,5.204439,6.9248767,0.9886701712463185,0
A185001345000001269_1,9.69456,0.8432067,1.0,2
A185001345000001269_2,9.335811,-0.58788073,1.0,2
A185001345000001270_0,8.435001,5.031683,1.0,0
A185001345000001270_1,10.475164,5.752157,0.9652392225796531,6
